Experiment Name,Model,Window,Eval Date,Num Samples,TN_@k=50,FP_@k=50,FN_@k=50,TP_@k=50,TN_@k=60,FP_@k=60,FN_@k=60,TP_@k=60,TN_@p>=0.5,FP_@p>=0.5,FN_@p>=0.5,TP_@p>=0.5,TN_@p>=0.6,FP_@p>=0.6,FN_@p>=0.6,TP_@p>=0.6,precision_@k=50,precision_@k=60,precision_@p>=0.5,precision_@p>=0.6,recall_@k=50,recall_@k=60,recall_@p>=0.5,recall_@p>=0.6,accuracy_@k=50,accuracy_@k=60,accuracy_@p>=0.5,accuracy_@p>=0.6,balanced_acc_@k=50,balanced_acc_@k=60,balanced_acc_@p>=0.5,balanced_acc_@p>=0.6,f1_score_@k=50,f1_score_@k=60,f1_score_@p>=0.5,f1_score_@p>=0.6,log_loss,roc_auc_score,brier_score_loss,Prediction Source,Referral Source,Result Output,Start Time,End Time,Total Time
Version 1.0,xg_boost,201602-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98744, 0.66124, 0.33091,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:36.998084-04:00,2020-06-15 00:31:37.013043-04:00,0 days 00:00:00.014959000
Version 1.0,xg_boost,201605-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98744, 0.66124, 0.33091,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.014071-04:00,2020-06-15 00:31:37.031994-04:00,0 days 00:00:00.017923000
Version 1.0,sgmm,201602-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98665, 0.42702, 0.32395,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.033009-04:00,2020-06-15 00:31:37.048946-04:00,0 days 00:00:00.015937000
Version 1.0,sgmm,201605-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98665, 0.42702, 0.32395,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.049969-04:00,2020-06-15 00:31:37.067926-04:00,0 days 00:00:00.017957000
Version 1.0,lin_reg,201603-201612,201606,496,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.20000, 0.00000, 0.20000, 0.88911, 0.87298, 0.88911, 0.87298, 0.44908, 0.53992, 0.44908, 0.53992, 0.00000, 0.03077, 0.00000, 0.03077, 0.99491, 0.51853, 0.33651,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.460322-04:00,2020-06-15 00:31:37.508208-04:00,0 days 00:00:00.047886000
Version 1.0,lin_reg,201606-201612,201606,496,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.20000, 0.00000, 0.20000, 0.88911, 0.87298, 0.88911, 0.87298, 0.44908, 0.53992, 0.44908, 0.53992, 0.00000, 0.03077, 0.00000, 0.03077, 0.99491, 0.51853, 0.33651,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.511197-04:00,2020-06-15 00:31:37.525142-04:00,0 days 00:00:00.013945000
Version 1.0,rand_forest,201603-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94912, 0.42037, 0.32930,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.526142-04:00,2020-06-15 00:31:37.539105-04:00,0 days 00:00:00.012963000
Version 1.0,rand_forest,201606-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94912, 0.42037, 0.32930,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.540107-04:00,2020-06-15 00:31:37.554083-04:00,0 days 00:00:00.013976000
Version 1.0,xg_boost,201603-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94510, 0.51365, 0.32423,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.555060-04:00,2020-06-15 00:31:37.568027-04:00,0 days 00:00:00.012967000
Version 1.0,xg_boost,201606-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94510, 0.51365, 0.32423,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.569033-04:00,2020-06-15 00:31:37.581996-04:00,0 days 00:00:00.012963000
Version 1.0,sgmm,201603-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 1.00273, 0.57637, 0.33431,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.581996-04:00,2020-06-15 00:31:37.596221-04:00,0 days 00:00:00.014225000
Version 1.0,sgmm,201606-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 1.00273, 0.57637, 0.33431,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.596387-04:00,2020-06-15 00:31:37.608763-04:00,0 days 00:00:00.012376000
Version 1.0,lin_reg,201604-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 1.00901, 0.45612, 0.33368,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:37.976499-04:00,2020-06-15 00:31:38.024369-04:00,0 days 00:00:00.047870000
Version 1.0,lin_reg,201607-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 1.00901, 0.45612, 0.33368,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.029358-04:00,2020-06-15 00:31:38.043320-04:00,0 days 00:00:00.013962000
Version 1.0,rand_forest,201604-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.90987, 0.56905, 0.30925,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.044321-04:00,2020-06-15 00:31:38.058279-04:00,0 days 00:00:00.013958000
Version 1.0,rand_forest,201607-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.90987, 0.56905, 0.30925,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.059276-04:00,2020-06-15 00:31:38.072265-04:00,0 days 00:00:00.012989000
Version 1.0,xg_boost,201604-201701,201607,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 0.98305, 0.36701, 0.33291,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.073240-04:00,2020-06-15 00:31:38.086205-04:00,0 days 00:00:00.012965000
Version 1.0,xg_boost,201607-201701,201607,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 0.98305, 0.36701, 0.33291,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.087202-04:00,2020-06-15 00:31:38.102162-04:00,0 days 00:00:00.014960000
Version 1.0,sgmm,201604-201701,201607,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.88649, 0.55340, 0.29871,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.103170-04:00,2020-06-15 00:31:38.117137-04:00,0 days 00:00:00.013967000
Version 1.0,sgmm,201607-201701,201607,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.88649, 0.55340, 0.29871,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.118119-04:00,2020-06-15 00:31:38.132094-04:00,0 days 00:00:00.013975000
Version 1.0,lin_reg,201605-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.93363, 0.62279, 0.30957,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.635795-04:00,2020-06-15 00:31:38.713588-04:00,0 days 00:00:00.077793000
Version 1.0,lin_reg,201608-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.93363, 0.62279, 0.30957,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.718572-04:00,2020-06-15 00:31:38.739518-04:00,0 days 00:00:00.020946000
Version 1.0,rand_forest,201605-201702,201608,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.88498, 0.48129, 0.30083,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.740515-04:00,2020-06-15 00:31:38.762454-04:00,0 days 00:00:00.021939000
Version 1.0,rand_forest,201608-201702,201608,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.88498, 0.48129, 0.30083,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.763458-04:00,2020-06-15 00:31:38.783398-04:00,0 days 00:00:00.019940000
Version 1.0,xg_boost,201605-201702,201608,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 1.06175, 0.44626, 0.35622,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.784398-04:00,2020-06-15 00:31:38.812348-04:00,0 days 00:00:00.027950000
Version 1.0,xg_boost,201608-201702,201608,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 1.06175, 0.44626, 0.35622,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.813319-04:00,2020-06-15 00:31:38.840246-04:00,0 days 00:00:00.026927000
Version 1.0,sgmm,201605-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.99843, 0.58435, 0.33099,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.841243-04:00,2020-06-15 00:31:38.863185-04:00,0 days 00:00:00.021942000
Version 1.0,sgmm,201608-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.99843, 0.58435, 0.33099,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:38.864190-04:00,2020-06-15 00:31:38.885129-04:00,0 days 00:00:00.020939000
Version 1.0,lin_reg,201606-201703,201609,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 1.02902, 0.60828, 0.34567,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.443637-04:00,2020-06-15 00:31:39.514431-04:00,0 days 00:00:00.070794000
Version 1.0,lin_reg,201609-201703,201609,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 1.02902, 0.60828, 0.34567,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.517423-04:00,2020-06-15 00:31:39.534888-04:00,0 days 00:00:00.017465000
Version 1.0,rand_forest,201606-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.07645, 0.47115, 0.35639,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.535885-04:00,2020-06-15 00:31:39.550845-04:00,0 days 00:00:00.014960000
Version 1.0,rand_forest,201609-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.07645, 0.47115, 0.35639,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.551842-04:00,2020-06-15 00:31:39.566802-04:00,0 days 00:00:00.014960000
Version 1.0,xg_boost,201606-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.00953, 0.58045, 0.33704,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.567799-04:00,2020-06-15 00:31:39.584070-04:00,0 days 00:00:00.016271000
Version 1.0,xg_boost,201609-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.00953, 0.58045, 0.33704,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.585063-04:00,2020-06-15 00:31:39.603179-04:00,0 days 00:00:00.018116000
Version 1.0,sgmm,201606-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.10819, 0.20978, 0.37421,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.604173-04:00,2020-06-15 00:31:39.621131-04:00,0 days 00:00:00.016958000
Version 1.0,sgmm,201609-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.10819, 0.20978, 0.37421,./data/simulated_prediction_data/predictions2.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:39.622152-04:00,2020-06-15 00:31:39.635092-04:00,0 days 00:00:00.012940000
